asset,klasse,regel,parameter,richtung,t_entdeckung,alpha_pa_entdeckung,t_bestaetigung,alpha_pa_bestaetigung,p_entdeckung,stufe1,p_bestaetigung,bestanden
ADA,Krypto,sma_trend,10,long/short,1.322,0.77671,0.007,0.00261,0.09308407545834863,False,0.4972074268432227,False
ADA,Krypto,sma_trend,20,long,2.189,0.64544,0.421,0.08384,0.014298420009268398,False,0.33687754093090894,False
ADA,Krypto,sma_trend,20,long/short,2.367,1.37395,0.421,0.16768,0.008966466405963436,False,0.33687754093090894,False
ADA,Krypto,sma_trend,50,long,2.211,0.65102,0.126,0.0243,0.01351791852954598,False,0.4498659622877338,False
ADA,Krypto,sma_trend,50,long/short,2.19,1.24886,0.126,0.04861,0.014262118410668823,False,0.4498659622877338,False
ADA,Krypto,sma_trend,100,long,2.661,0.77982,0.371,0.07105,0.0038954478561776806,False,0.355318765855119,False
ADA,Krypto,sma_trend,100,long/short,2.585,1.42886,0.371,0.14209,0.00486894987033859,False,0.355318765855119,False
ADA,Krypto,sma_trend,200,long,2.142,0.62017,-0.356,-0.06703,0.016096741015884986,False,0.6390797174095553,False
ADA,Krypto,sma_trend,200,long/short,1.673,0.85128,-0.356,-0.13407,0.047163648019179494,False,0.6390797174095553,False
ADA,Krypto,sma_cross,"(5, 20)",long,2.367,0.6959,0.055,0.01093,0.008966466405963436,False,0.47806923189717654,False
ADA,Krypto,sma_cross,"(5, 20)",long/short,2.551,1.47487,0.055,0.02187,0.005370716290687305,False,0.47806923189717654,False
ADA,Krypto,sma_cross,"(10, 50)",long,2.82,0.82504,1.285,0.23914,0.0024011824741891896,False,0.09939614201510572,False
ADA,Krypto,sma_cross,"(10, 50)",long/short,2.827,1.59691,1.285,0.47828,0.002349316394572698,False,0.09939614201510572,False
ADA,Krypto,sma_cross,"(20, 100)",long,1.297,0.37589,0.785,0.14766,0.09731559339913032,False,0.21622678429757547,False
ADA,Krypto,sma_cross,"(20, 100)",long/short,1.148,0.621,0.785,0.29532,0.1254842819162958,False,0.21622678429757547,False
ADA,Krypto,sma_cross,"(50, 200)",long,0.766,0.21468,-0.298,-0.05996,0.22183815109251825,False,0.6171484181883146,False
ADA,Krypto,sma_cross,"(50, 200)",long/short,0.085,0.04028,-0.298,-0.11992,0.46613069535537077,False,0.6171484181883146,False
ADA,Krypto,tsmom,20,long,2.327,0.68555,-0.138,-0.02719,0.009982632624542465,False,0.5548797912262711,False
ADA,Krypto,tsmom,20,long/short,2.487,1.44113,-0.138,-0.05439,0.006441269951366069,False,0.5548797912262711,False
ADA,Krypto,tsmom,60,long,1.627,0.47025,0.734,0.14201,0.051868548895235955,False,0.23147436904173768,False
ADA,Krypto,tsmom,60,long/short,1.459,0.80296,0.734,0.28403,0.07228255384515925,False,0.23147436904173768,False
ADA,Krypto,tsmom,120,long,2.148,0.61903,1.142,0.23113,0.015856877730566765,False,0.12672700984098428,False
ADA,Krypto,tsmom,120,long/short,1.765,0.93687,1.142,0.46227,0.038781882856556704,False,0.12672700984098428,False
ADA,Krypto,tsmom,250,long,0.938,0.27426,0.532,0.10721,0.17412220505336473,False,0.29736299775204134,False
ADA,Krypto,tsmom,250,long/short,0.003,0.0015,0.532,0.21442,0.4988031749540336,False,0.29736299775204134,False
ADA,Krypto,donchian,20,long,2.074,0.60938,-0.038,-0.0072,0.019039655429961666,False,0.51515615898524,False
ADA,Krypto,donchian,20,long/short,2.419,1.2531,-0.644,-0.23174,0.007781620104997944,False,0.7402122830033208,False
ADA,Krypto,donchian,55,long,2.244,0.66079,0.65,0.11799,0.012416200671832245,False,0.2578461108058647,False
ADA,Krypto,donchian,55,long/short,2.099,1.06067,-0.29,-0.10131,0.017908450366575512,False,0.6140918811988774,False
ADA,Krypto,donchian,100,long,1.615,0.47694,0.996,0.17397,0.05315534743592287,False,0.15962507259016367,False
ADA,Krypto,donchian,100,long/short,1.052,0.52001,0.352,0.12041,0.14639977481530053,False,0.36241913123756897,False
ADA,Krypto,rsi2,10,long,-0.683,-0.17089,-0.087,-0.0145,0.752696578731207,False,0.5346642439457145,False
ADA,Krypto,rsi2,10,long/short,-0.731,-0.29836,-1.214,-0.31891,0.7676104235313579,False,0.8876261379221613,False
ADA,Krypto,rsi2,30,long,-0.892,-0.26109,-1.514,-0.29474,0.8138035338025759,False,0.9349870802548712,False
ADA,Krypto,rsi2,30,long/short,-0.789,-0.41424,-1.95,-0.64418,0.7849439967336577,False,0.9744119404783613,False
ADA,Krypto,rsi14,30,long,-0.154,-0.0352,1.355,0.25686,0.5611951322074614,False,0.08770877851448622,False
ADA,Krypto,rsi14,30,long/short,-1.504,-0.63661,0.261,0.07453,0.933709316631107,False,0.39704625362780865,False
ADA,Krypto,bollinger,1.5,long,-2.508,-0.69317,0.326,0.06611,0.9939291666425276,False,0.3722121775643983,False
ADA,Krypto,bollinger,1.5,long/short,-2.642,-1.33408,0.017,0.00571,0.9958790972064784,False,0.4932183078862524,False
ADA,Krypto,bollinger,2.0,long,-1.918,-0.49919,0.256,0.05103,0.972444494425823,False,0.39897541865743413,False
ADA,Krypto,bollinger,2.0,long/short,-2.286,-1.0715,-0.07,-0.02261,0.9888728707204055,False,0.5279031701805211,False
ADA,Krypto,bollinger,2.5,long,0.459,0.08554,-0.288,-0.04332,0.3231170830389708,False,0.6133266306664427,False
ADA,Krypto,bollinger,2.5,long/short,-1.135,-0.42018,-0.62,-0.15286,0.8718123408113025,False,0.7323711065310169,False
ADA,Krypto,weekday,0,long,-1.539,-0.30415,-1.002,-0.14277,0.9380978518775959,False,0.8418282035764547,False
ADA,Krypto,weekday,1,long,-0.621,-0.12531,-1.796,-0.22691,0.7327001884110078,False,0.9637527414848488,False
ADA,Krypto,weekday,2,long,0.197,0.04522,-0.002,-0.00026,0.4219137688911644,False,0.5007978840288801,False
ADA,Krypto,weekday,3,long,-2.608,-0.61423,-1.828,-0.25022,0.9954463522807795,False,0.9662252241768648,False
ADA,Krypto,weekday,4,long,0.425,0.08824,0.277,0.04366,0.3354183373701696,False,0.39089005307264224,False
LTC,Krypto,sma_trend,10,long,1.256,0.33271,-1.973,-0.33557,0.10455798504262237,False,0.9757522188309989,False
LTC,Krypto,sma_trend,10,long/short,1.202,0.63237,-1.973,-0.67115,0.11468176404410912,False,0.9757522188309989,False
LTC,Krypto,sma_trend,20,long,2.254,0.59533,-0.994,-0.16931,0.012098083987621688,False,0.8398885662745508,False
LTC,Krypto,sma_trend,20,long/short,2.159,1.12958,-0.994,-0.33863,0.015425083467130674,False,0.8398885662745508,False
LTC,Krypto,sma_trend,50,long,1.574,0.4182,-1.8,-0.30637,0.05774372471928613,False,0.9640696808870742,False
LTC,Krypto,sma_trend,50,long/short,1.373,0.70827,-1.8,-0.61273,0.0848761733499016,False,0.9640696808870742,False
LTC,Krypto,sma_trend,100,long,1.479,0.38858,-0.875,-0.14909,0.06957015740587447,False,0.8092130471474894,False
LTC,Krypto,sma_trend,100,long/short,1.324,0.65597,-0.875,-0.29818,0.09275152235675277,False,0.8092130471474894,False
LTC,Krypto,sma_trend,200,long,0.476,0.12533,-0.011,-0.0018,0.3170371889515293,False,0.5043882765873261,False
LTC,Krypto,sma_trend,200,long/short,-0.07,-0.03344,-0.011,-0.0036,0.5279031701805211,False,0.5043882765873261,False
LTC,Krypto,sma_cross,"(5, 20)",long,2.523,0.66459,-1.073,-0.18212,0.005817920050876113,False,0.858364441934585,False
LTC,Krypto,sma_cross,"(5, 20)",long/short,2.429,1.26811,-1.073,-0.36424,0.007570266168081874,False,0.858364441934585,False
LTC,Krypto,sma_cross,"(10, 50)",long,1.945,0.51709,-0.057,-0.00967,0.025887489154825194,False,0.5227274024286156,False
LTC,Krypto,sma_cross,"(10, 50)",long/short,1.759,0.90605,-0.057,-0.01935,0.03928875428162715,False,0.5227274024286156,False
LTC,Krypto,sma_cross,"(20, 100)",long,1.3,0.34526,0.117,0.02001,0.0968004845856103,False,0.4534300267409399,False
LTC,Krypto,sma_cross,"(20, 100)",long/short,1.173,0.56934,0.117,0.04002,0.12039790284679597,False,0.4534300267409399,False
LTC,Krypto,sma_cross,"(50, 200)",long,-0.185,-0.04923,-0.647,-0.10973,0.5733854822133744,False,0.7411840282621297,False
LTC,Krypto,sma_cross,"(50, 200)",long/short,-0.815,-0.38254,-0.647,-0.21947,0.7924638449586122,False,0.7411840282621297,False
LTC,Krypto,tsmom,20,long,1.411,0.37499,-0.791,-0.13472,0.07912230701015299,False,0.7855280042561279,False
LTC,Krypto,tsmom,20,long/short,1.363,0.71521,-0.791,-0.26944,0.08644125530593194,False,0.7855280042561279,False
LTC,Krypto,tsmom,60,long,1.204,0.32016,-0.332,-0.05659,0.1142947892726518,False,0.6300553704966316,False
LTC,Krypto,tsmom,60,long/short,0.968,0.49016,-0.332,-0.11318,0.16652218485017045,False,0.6300553704966316,False
LTC,Krypto,tsmom,120,long,1.096,0.2908,0.442,0.07536,0.13653938723707904,False,0.3292446029635332,False
LTC,Krypto,tsmom,120,long/short,0.831,0.40603,0.442,0.15072,0.20298681467885904,False,0.3292446029635332,False
LTC,Krypto,tsmom,250,long,0.581,0.15422,-1.989,-0.33552,0.2806202267741962,False,0.9766493985167306,False
LTC,Krypto,tsmom,250,long/short,-0.164,-0.07633,-1.989,-0.67103,0.565134428094503,False,0.9766493985167306,False
LTC,Krypto,donchian,20,long,0.428,0.10798,-1.451,-0.23739,0.33432556019432413,False,0.9266100698952643,False
LTC,Krypto,donchian,20,long/short,0.972,0.43971,-1.833,-0.53039,0.1655252742795167,False,0.966598714457517,False
LTC,Krypto,donchian,55,long,1.119,0.28697,-0.689,-0.11568,0.13157006951724548,False,0.7545883662172191,False
LTC,Krypto,donchian,55,long/short,0.669,0.29169,-0.172,-0.053,0.2517477389814282,False,0.5682812355008271,False
LTC,Krypto,donchian,100,long,0.441,0.11284,0.394,0.06554,0.329606498496507,False,0.3467905196174752,False
LTC,Krypto,donchian,100,long/short,0.385,0.16387,0.952,0.28139,0.35011870776527565,False,0.170548490940441,False
LTC,Krypto,rsi2,10,long,-0.247,-0.05789,1.104,0.15064,0.5975458879630962,False,0.13479656884485114,False
LTC,Krypto,rsi2,10,long/short,0.432,0.14826,1.089,0.23402,0.3328707065833968,False,0.13807694284227312,False
LTC,Krypto,rsi2,30,long,-1.021,-0.27014,0.752,0.12511,0.8463727806436054,False,0.22602552939400333,False
LTC,Krypto,rsi2,30,long/short,-0.772,-0.35082,0.754,0.22383,0.7799427862507902,False,0.22542461087227794,False
LTC,Krypto,rsi14,30,long,-0.096,-0.02282,0.627,0.08037,0.5382397137181579,False,0.26532961757908435,False
LTC,Krypto,rsi14,30,long/short,-0.464,-0.17243,0.478,0.09655,0.6786761271843074,False,0.3163251025193232,False
LTC,Krypto,bollinger,1.5,long,-1.846,-0.47314,0.954,0.15368,0.9675538972841476,False,0.17004182119025923,False
LTC,Krypto,bollinger,1.5,long/short,-1.778,-0.79534,1.054,0.293,0.9622980725560197,False,0.1459414585669222,False
LTC,Krypto,bollinger,2.0,long,-1.408,-0.3471,0.834,0.12425,0.9204344650035332,False,0.20214049192352168,False
LTC,Krypto,bollinger,2.0,long/short,-1.123,-0.46885,0.487,0.11815,0.8692812527744229,False,0.3131291654736681,False
LTC,Krypto,bollinger,2.5,long,-1.273,-0.30332,0.714,0.09128,0.8984909790712353,False,0.2376135897273044,False
LTC,Krypto,bollinger,2.5,long/short,-0.987,-0.38255,0.266,0.05402,0.8381786807009703,False,0.3951196045113149,False
LTC,Krypto,weekday,0,long,-1.344,-0.26599,-2.807,-0.3631,0.910525806548557,False,0.9974997379150621,False
LTC,Krypto,weekday,1,long,-0.775,-0.14279,-0.887,-0.09804,0.7808301702066226,False,0.8124605497583973,False
LTC,Krypto,weekday,2,long,-0.707,-0.14572,-0.66,-0.08366,0.7602167611066722,False,0.7453730853286639,False
LTC,Krypto,weekday,3,long,-2.843,-0.54587,-0.84,-0.10321,0.9977654464788794,False,0.7995458067395502,False
LTC,Krypto,weekday,4,long,1.517,0.29429,0.779,0.10603,0.06463334201599191,False,0.2179898573752519,False
TRX,Krypto,sma_trend,10,long,-0.133,-0.03904,-0.954,-0.12299,0.552903309750073,False,0.8299581788097408,False
TRX,Krypto,sma_trend,10,long/short,-0.122,-0.0711,-0.954,-0.24599,0.548550490864513,False,0.8299581788097408,False
TRX,Krypto,sma_trend,20,long,0.592,0.17319,-1.325,-0.16768,0.27692529419708367,False,0.9074144243432051,False
TRX,Krypto,sma_trend,20,long/short,0.471,0.27263,-1.325,-0.33536,0.31882036745164777,False,0.9074144243432051,False
TRX,Krypto,sma_trend,50,long,1.141,0.33237,-1.899,-0.23255,0.12693496149777317,False,0.9712177620056535,False
TRX,Krypto,sma_trend,50,long/short,1.017,0.57964,-1.899,-0.4651,0.15457671470596268,False,0.9712177620056535,False
TRX,Krypto,sma_trend,100,long,-0.148,-0.04325,-1.074,-0.12522,0.5588286158788827,False,0.8585886592247687,False
TRX,Krypto,sma_trend,100,long/short,-0.645,-0.35603,-1.074,-0.25043,0.7405364071452203,False,0.8585886592247687,False
TRX,Krypto,sma_trend,200,long,0.004,0.00118,-1.066,-0.13137,0.4984042351337684,False,0.856788179046791,False
TRX,Krypto,sma_trend,200,long/short,-0.599,-0.29778,-1.066,-0.26274,0.7254135577152196,False,0.856788179046791,False
TRX,Krypto,sma_cross,"(5, 20)",long,1.454,0.42381,-1.182,-0.14738,0.07297315309680497,False,0.8813971495709085,False
TRX,Krypto,sma_cross,"(5, 20)",long/short,1.342,0.77386,-1.182,-0.29477,0.08979799782893627,False,0.8813971495709085,False
TRX,Krypto,sma_cross,"(10, 50)",long,1.702,0.49623,-0.799,-0.09247,0.044377684133637185,False,0.787854794004625,False
TRX,Krypto,sma_cross,"(10, 50)",long/short,1.588,0.90735,-0.799,-0.18494,0.056143169561572503,False,0.787854794004625,False
TRX,Krypto,sma_cross,"(20, 100)",long,-0.041,-0.01152,-0.006,-0.00059,0.5163520520682414,False,0.5023936393205641,False
TRX,Krypto,sma_cross,"(20, 100)",long/short,-0.56,-0.29258,-0.006,-0.00118,0.712260281150973,False,0.5023936393205641,False
TRX,Krypto,sma_cross,"(50, 200)",long,-0.443,-0.12367,-0.606,-0.07405,0.6711171326469739,False,0.7277426233925945,False
TRX,Krypto,sma_cross,"(50, 200)",long/short,-1.186,-0.54748,-0.606,-0.1481,0.8821888502380139,False,0.7277426233925945,False
TRX,Krypto,tsmom,20,long,0.979,0.28556,-0.877,-0.10562,0.1637899897532603,False,0.8097566809633366,False
TRX,Krypto,tsmom,20,long/short,0.85,0.49048,-0.877,-0.21124,0.19766254312269238,False,0.8097566809633366,False
TRX,Krypto,tsmom,60,long,-0.571,-0.15981,-1.506,-0.16356,0.7160001785783152,False,0.9339664131661687,False
TRX,Krypto,tsmom,60,long/short,-0.98,-0.52696,-1.506,-0.32712,0.8364569406723077,False,0.9339664131661687,False
TRX,Krypto,tsmom,120,long,0.119,0.03437,-1.22,-0.14004,0.4526376778909539,False,0.8887675625521654,False
TRX,Krypto,tsmom,120,long/short,-0.221,-0.11849,-1.22,-0.28008,0.5874537835108861,False,0.8887675625521654,False
TRX,Krypto,tsmom,250,long,0.305,0.08826,-0.175,-0.02286,0.38018307615983493,False,0.5694601832076737,False
TRX,Krypto,tsmom,250,long/short,-0.11,-0.05336,-0.175,-0.04572,0.5437953125423167,False,0.5694601832076737,False
TRX,Krypto,donchian,20,long,-0.042,-0.01224,-1.233,-0.16924,0.5167506509407646,False,0.8912121179140838,False
TRX,Krypto,donchian,20,long/short,0.539,0.28249,-1.186,-0.26482,0.2949434272772652,False,0.8821888502380139,False
TRX,Krypto,donchian,55,long,-0.363,-0.10621,-1.31,-0.17215,0.6416975578357026,False,0.904902082204761,False
TRX,Krypto,donchian,55,long/short,-0.52,-0.25849,-1.165,-0.24295,0.6984682124530338,False,0.8779905035808507,False
TRX,Krypto,donchian,100,long,-0.129,-0.03763,-1.281,-0.16077,0.5513211755854941,False,0.899903166952223,False
TRX,Krypto,donchian,100,long/short,-0.968,-0.41866,-1.161,-0.22478,0.8334778151498295,False,0.8771790502772842,False
TRX,Krypto,rsi2,10,long,-0.146,-0.03782,0.435,0.04256,0.5580393057863879,False,0.33178121371901903,False
TRX,Krypto,rsi2,10,long/short,-0.442,-0.19286,0.626,0.13181,0.6707553970364668,False,0.26565747066375944,False
TRX,Krypto,rsi2,30,long,-1.222,-0.35378,-0.21,-0.0259,0.8891461865067063,False,0.5831661634824423,False
TRX,Krypto,rsi2,30,long/short,-1.451,-0.77042,-0.29,-0.07175,0.9266100698952643,False,0.6140918811988774,False
TRX,Krypto,rsi14,30,long,-0.596,-0.13625,0.376,0.02904,0.724412386640706,False,0.35345844800948045,False
TRX,Krypto,rsi14,30,long/short,-0.229,-0.08791,0.831,0.15532,0.5905655419372429,False,0.20298681467885904,False
TRX,Krypto,bollinger,1.5,long,-0.923,-0.2557,0.114,0.01286,0.8219963973852351,False,0.45461889672228795,False
TRX,Krypto,bollinger,1.5,long/short,-0.879,-0.44897,0.328,0.07531,0.8102993620815485,False,0.3714558313117371,False
TRX,Krypto,bollinger,2.0,long,-1.26,-0.32679,-0.354,-0.03608,0.8961653188786995,False,0.6383305583821042,False
TRX,Krypto,bollinger,2.0,long/short,-0.959,-0.44896,-0.216,-0.04641,0.8312206274060894,False,0.5855061262175559,False
TRX,Krypto,bollinger,2.5,long,-0.012,-0.00256,0.461,0.04001,0.504787192471922,False,0.3223993025512202,False
TRX,Krypto,bollinger,2.5,long/short,0.123,0.04775,0.867,0.17109,0.4510535489835632,False,0.19297100484754381,False
TRX,Krypto,weekday,0,long,-0.515,-0.10972,-3.533,-0.31103,0.6967234899978604,False,0.9997945637641817,False
TRX,Krypto,weekday,1,long,-1.29,-0.26389,-0.773,-0.11588,0.9014746709502521,False,0.7802388096800141,False
TRX,Krypto,weekday,2,long,-0.593,-0.13668,-0.769,-0.07429,0.7234094238723578,False,0.7790533447335227,False
TRX,Krypto,weekday,3,long,-1.788,-0.4074,-1.063,-0.08364,0.9631119960861304,False,0.85610902433136,False
TRX,Krypto,weekday,4,long,0.804,0.16214,-0.855,-0.07284,0.21069848750487108,False,0.8037244261254556,False
ETC,Krypto,sma_trend,10,long,0.938,0.28705,0.022,0.00428,0.17412220505336473,False,0.49122397776933835,False
ETC,Krypto,sma_trend,10,long/short,1.025,0.625,0.022,0.00855,0.1526815938331103,False,0.49122397776933835,False
ETC,Krypto,sma_trend,20,long,1.415,0.43296,-1.628,-0.31634,0.07853424801704811,False,0.9482375571148473,False
ETC,Krypto,sma_trend,20,long/short,1.467,0.88899,-1.628,-0.63269,0.07118802767375054,False,0.9482375571148473,False
ETC,Krypto,sma_trend,50,long,1.319,0.40293,-0.016,-0.00315,0.09358455623430528,False,0.5063828041522839,False
ETC,Krypto,sma_trend,50,long/short,1.379,0.82934,-0.016,-0.00629,0.08394737694929022,False,0.5063828041522839,False
ETC,Krypto,sma_trend,100,long,0.704,0.21182,0.207,0.03995,0.2407163868044414,False,0.41800492924938193,False
ETC,Krypto,sma_trend,100,long/short,0.568,0.32636,0.207,0.0799,0.28501748396884796,False,0.41800492924938193,False
ETC,Krypto,sma_trend,200,long,-0.537,-0.15443,-0.349,-0.06544,0.7043661929731524,False,0.636455345216536,False
ETC,Krypto,sma_trend,200,long/short,-1.254,-0.62549,-0.349,-0.13087,0.895078997283236,False,0.636455345216536,False
ETC,Krypto,sma_cross,"(5, 20)",long,1.292,0.39539,-1.421,-0.27583,0.09817857229559679,False,0.9223416202776257,False
ETC,Krypto,sma_cross,"(5, 20)",long/short,1.344,0.81386,-1.421,-0.55165,0.08947419345144314,False,0.9223416202776257,False
ETC,Krypto,sma_cross,"(10, 50)",long,1.698,0.50904,0.708,0.13589,0.04475388091715171,False,0.23947262873987996,False
ETC,Krypto,sma_cross,"(10, 50)",long/short,1.771,1.04215,0.708,0.27178,0.03828035086167658,False,0.23947262873987996,False
ETC,Krypto,sma_cross,"(20, 100)",long,0.682,0.19444,-0.367,-0.06873,0.24761947543107277,False,0.6431904909978405,False
ETC,Krypto,sma_cross,"(20, 100)",long/short,0.544,0.29161,-0.367,-0.13746,0.2932207364238605,False,0.6431904909978405,False
ETC,Krypto,sma_cross,"(50, 200)",long,0.769,0.22499,-1.044,-0.18829,0.22094665526647717,False,0.8517573051840429,False
ETC,Krypto,sma_cross,"(50, 200)",long/short,0.26,0.13336,-1.044,-0.37658,0.3974318867982395,False,0.8517573051840429,False
ETC,Krypto,tsmom,20,long,1.684,0.51123,0.188,0.03651,0.04609083436872585,False,0.42543832559014205,False
ETC,Krypto,tsmom,20,long/short,1.76,1.05609,0.188,0.07301,0.03920390328748269,False,0.42543832559014205,False
ETC,Krypto,tsmom,60,long,0.292,0.0829,-0.036,-0.00696,0.3851433119851587,False,0.514358820522249,False
ETC,Krypto,tsmom,60,long/short,0.235,0.12828,-0.036,-0.01391,0.407104366610367,False,0.514358820522249,False
ETC,Krypto,tsmom,120,long,1.136,0.32396,-1.616,-0.30676,0.1279782821514155,False,0.9469528434022451,False
ETC,Krypto,tsmom,120,long/short,1.034,0.55326,-1.616,-0.61352,0.1505680816167042,False,0.9469528434022451,False
ETC,Krypto,tsmom,250,long,-0.324,-0.09542,-2.542,-0.41825,0.6270309828845505,False,0.994488991324367,False
ETC,Krypto,tsmom,250,long/short,-1.119,-0.57121,-2.542,-0.8365,0.8684299304827545,False,0.994488991324367,False
ETC,Krypto,donchian,20,long,1.487,0.45889,0.416,0.07775,0.06850740547346823,False,0.3387050016078469,False
ETC,Krypto,donchian,20,long/short,1.515,0.85761,-0.48,-0.15896,0.06488620205817652,False,0.6843863034837774,False
ETC,Krypto,donchian,55,long,1.228,0.37515,0.509,0.09402,0.10972348398897769,False,0.30537611205732096,False
ETC,Krypto,donchian,55,long/short,1.042,0.49595,0.421,0.1424,0.14870583947368177,False,0.33687754093090894,False
ETC,Krypto,donchian,100,long,1.058,0.32637,-0.243,-0.0441,0.14502772120163043,False,0.5959973012743479,False
ETC,Krypto,donchian,100,long/short,1.38,0.63364,-0.56,-0.18568,0.08379332241501425,False,0.712260281150973,False
ETC,Krypto,rsi2,10,long,-0.836,-0.22306,1.626,0.25783,0.7984225484719023,False,0.05197482768029771,False
ETC,Krypto,rsi2,10,long/short,-1.252,-0.5841,0.443,0.11242,0.8947150680184147,False,0.3288828673530261,False
